Timestamp,Alert Type,Details
2025-03-29 12:10:19.322694,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.332195,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.335229,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.336131,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.339343,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.340359,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.342339,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.343345,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.345807,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.346809,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.349309,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.351319,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.353063,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.355072,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.356096,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.358076,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.360328,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.362329,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.363327,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.365690,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.368140,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.370138,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.371144,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.372755,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.374759,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.375763,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.376793,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.377760,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.379895,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.382887,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.384811,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.386601,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.388739,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.389739,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.391739,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.395293,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.397422,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.399413,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.399736,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.402723,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.404732,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.405749,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.407729,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.407729,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.410857,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.411852,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.413852,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.414849,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.415683,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.418987,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.420994,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.422001,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.423995,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.425770,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.427769,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.428776,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.429774,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.432388,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.435354,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.436349,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.437379,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.438795,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.439795,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.439795,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.439795,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.444653,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.446661,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.447673,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.449205,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.453429,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.455461,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.456428,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.456428,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.456428,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.460819,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.462833,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.463861,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.465877,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.469077,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.471044,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.472061,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.473044,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.475907,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.476931,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.478903,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.479903,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.483156,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.484198,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.486163,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.486163,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.488573,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.490586,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.491614,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.493580,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.493580,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.496489,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.497507,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.501003,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.502097,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.504100,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.505103,Exfliteration,"Potential Data Exfiltration: 20.205.243.168 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.506100,Exfliteration,"Potential Data Exfiltration: 20.205.243.168 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:19.508740,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.509738,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.511746,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.512773,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.514105,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.517808,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.518838,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.520653,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.521689,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.523654,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.524679,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.525660,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.527335,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.529344,Exfliteration,"Potential Data Exfiltration: 11.12.7.144 -> 20.205.243.168, Size: 1490 bytes"
2025-03-29 12:10:19.531341,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.532347,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.535612,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.536632,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.538612,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.539870,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.542359,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.543382,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.544358,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.546439,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.548948,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.550857,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.552849,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.554586,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.556592,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.557592,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.559588,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.560338,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.562346,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.563350,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.565349,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.568901,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.569934,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.571893,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.572900,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.572900,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.576531,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.577542,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.578557,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.580627,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.583646,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.585660,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.586657,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.588827,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.590839,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.591834,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.592866,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.593834,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.596874,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.600265,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.601349,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.603323,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.605329,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.606347,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.608328,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.608328,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1508 bytes"
2025-03-29 12:10:19.616065,Exfliteration,"Potential Data Exfiltration: 185.199.110.133 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.621046,Exfliteration,"Potential Data Exfiltration: 185.199.110.133 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.622048,Exfliteration,"Potential Data Exfiltration: 185.199.110.133 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.624044,Exfliteration,"Potential Data Exfiltration: 185.199.110.133 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.625066,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.631558,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.634960,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.635653,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.638169,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.640178,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.641211,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.643175,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.643175,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.645807,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.647817,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.650717,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.651760,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.653447,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.655453,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.656457,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.658456,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.658456,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.662699,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.664487,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.665492,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.668510,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.669525,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.671523,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.672519,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.674241,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.675275,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.677244,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.678243,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.679466,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.680752,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.684315,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.685285,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.687107,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.689115,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.690114,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.691140,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.692115,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
2025-03-29 12:10:19.694842,Exfliteration,"Potential Data Exfiltration: 185.199.109.154 -> 11.12.7.144, Size: 1510 bytes"
